s_city_id,s_city,s_lat,s_lon,s_pop,s_country,s_Volume,e_city_id,e_City,e_lat,e_lon,e_pop,e_country,e_vol
,,42.867704,-85.565109,,,,,,41.312349,-81.856087,,,
,,42.867704,-85.565109,,,,,,41.172402,-81.450184,,,
,,42.867704,-85.565109,,,,,,41.109975,-81.855048,,,
,,42.867704,-85.565109,,,,,,41.078728,-81.173572,,,
,,42.867704,-85.565109,,,,,,41.096656,-81.428883,,,
,,42.867704,-85.565109,,,,,,41.071841,-81.751008,,,
,,42.867704,-85.565109,,,,,,41.235492,-81.621093,,,
,,42.867704,-85.565109,,,,,,41.096205,-81.512338,,,
,,42.867704,-85.565109,,,,,,41.263566,-80.816754,,,
,,42.867704,-85.565109,,,,,,39.110111,-84.43088,,,
,,42.867704,-85.565109,,,,,,39.263837,-84.409191,,,
,,42.867704,-85.565109,,,,,,39.835257,-84.112288,,,
,,42.867704,-85.565109,,,,,,39.675548,-84.121086,,,
,,42.867704,-85.565109,,,,,,41.015219,-83.664786,,,
,,42.867704,-85.565109,,,,,,40.21532,-86.02637,,,
,,42.867704,-85.565109,,,,,,39.70421,-86.39944,,,
,,42.867704,-85.565109,,,,,,39.782841,-86.081084,,,
,,42.867704,-85.565109,,,,,,39.832577,-86.083634,,,
,,42.867704,-85.565109,,,,,,39.709624,-86.261389,,,
,,42.867704,-85.565109,,,,,,39.904838,-86.067263,,,
,,42.867704,-85.565109,,,,,,39.872591,-86.276791,,,
,,42.867704,-85.565109,,,,,,41.470567,-87.078309,,,
,,42.867704,-85.565109,,,,,,41.548371,-87.324243,,,
,,42.867704,-85.565109,,,,,,41.624763,-85.839139,,,
,,42.867704,-85.565109,,,,,,41.734912,-86.139868,,,
,,42.867704,-85.565109,,,,,,41.53616,-86.02083,,,
,,42.867704,-85.565109,,,,,,41.672919,-86.296056,,,
,,42.867704,-85.565109,,,,,,40.499959,-85.626401,,,
,,42.867704,-85.565109,,,,,,37.937193,-86.534002,,,
,,42.867704,-85.565109,,,,,,37.926457,-87.665531,,,
,,42.867704,-85.565109,,,,,,42.496949,-83.291078,,,
,,42.867704,-85.565109,,,,,,42.620607,-82.960775,,,
,,42.867704,-85.565109,,,,,,42.462215,-83.230578,,,
,,42.867704,-85.565109,,,,,,42.555985,-83.119206,,,
,,42.867704,-85.565109,,,,,,42.600614,-83.119827,,,
,,42.867704,-85.565109,,,,,,42.320411,-83.259969,,,
,,42.867704,-85.565109,,,,,,42.369351,-83.371753,,,
,,42.867704,-85.565109,,,,,,42.397183,-83.37232,,,
,,42.867704,-85.565109,,,,,,42.138209,-83.217937,,,
,,42.867704,-85.565109,,,,,,42.291734,-83.485776,,,
,,42.867704,-85.565109,,,,,,42.331542,-83.050267,,,
,,42.867704,-85.565109,,,,,,42.662644,-83.183666,,,
,,42.867704,-85.565109,,,,,,42.606847,-83.01041,,,
,,42.867704,-85.565109,,,,,,42.671025,-82.998811,,,
,,42.867704,-85.565109,,,,,,42.596093,-83.381886,,,
,,42.867704,-85.565109,,,,,,42.9227,-83.67376,,,
,,42.867704,-85.565109,,,,,,42.982076,-83.734004,,,
,,42.867704,-85.565109,,,,,,43.41242,-83.886873,,,
,,42.867704,-85.565109,,,,,,43.460115,-84.026587,,,
,,42.867704,-85.565109,,,,,,43.81947,-84.76863,,,
,,42.867704,-85.565109,,,,,,42.819509,-84.483853,,,
,,42.867704,-85.565109,,,,,,42.728334,-84.488226,,,
,,42.867704,-85.565109,,,,,,42.755284,-84.562979,,,
,,42.867704,-85.565109,,,,,,42.703435,-84.518543,,,
,,42.867704,-85.565109,,,,,,42.302591,-85.588193,,,
,,42.867704,-85.565109,,,,,,42.273752,-85.493,,,
,,42.867704,-85.565109,,,,,,42.479577,-85.633538,,,
,,42.867704,-85.565109,,,,,,41.946299,-86.376474,,,
,,42.867704,-85.565109,,,,,,42.248979,-84.421104,,,
,,42.867704,-85.565109,,,,,,42.384636,-84.465133,,,
,,42.867704,-85.565109,,,,,,42.963833,-85.482266,,,
,,42.867704,-85.565109,,,,,,42.81212,-85.72793,,,
,,42.867704,-85.565109,,,,,,42.81868,-85.524437,,,
,,42.867704,-85.565109,,,,,,43.175953,-85.514105,,,
,,42.867704,-85.565109,,,,,,42.670351,-85.427281,,,
,,42.867704,-85.565109,,,,,,43.513456,-85.9132,,,
,,42.867704,-85.565109,,,,,,43.008786,-86.129031,,,
,,42.867704,-85.565109,,,,,,42.882726,-85.753056,,,
,,42.867704,-85.565109,,,,,,42.743806,-86.083703,,,
,,42.867704,-85.565109,,,,,,43.178683,-86.199103,,,
,,42.867704,-85.565109,,,,,,42.869816,-85.969722,,,
,,42.867704,-85.565109,,,,,,42.956176,-85.660693,,,
,,42.867704,-85.565109,,,,,,42.973687,-85.726496,,,
,,42.867704,-85.565109,,,,,,42.996477,-85.637735,,,
,,42.867704,-85.565109,,,,,,42.945748,-85.613839,,,
,,42.867704,-85.565109,,,,,,42.897707,-85.692805,,,
,,42.867704,-85.565109,,,,,,42.880192,-85.535214,,,
,,42.867704,-85.565109,,,,,,43.013527,-85.602729,,,
,,42.867704,-85.565109,,,,,,43.007274,-85.725535,,,
,,42.867704,-85.565109,,,,,,44.335278,-85.549093,,,
,,42.867704,-85.565109,,,,,,44.242162,-85.043655,,,
,,42.867704,-85.565109,,,,,,44.377928,-86.041189,,,
,,42.867704,-85.565109,,,,,,43.952029,-85.414718,,,
,,42.867704,-85.565109,,,,,,44.816178,-85.575147,,,
,,42.867704,-85.565109,,,,,,45.226478,-85.016896,,,
,,42.867704,-85.565109,,,,,,44.691777,-84.612941,,,
,,42.867704,-85.565109,,,,,,42.46915,-92.28102,,,
,,42.867704,-85.565109,,,,,,41.09976,-91.04459,,,
,,42.867704,-85.565109,,,,,,43.372221,-88.710157,,,
,,42.867704,-85.565109,,,,,,43.06081,-88.15589,,,
,,42.867704,-85.565109,,,,,,43.483463,-88.545925,,,
,,42.867704,-85.565109,,,,,,42.739435,-88.083092,,,
,,42.867704,-85.565109,,,,,,43.043213,-87.894734,,,
,,42.867704,-85.565109,,,,,,43.037167,-89.397066,,,
,,42.867704,-85.565109,,,,,,43.53915,-89.46262,,,
,,42.867704,-85.565109,,,,,,44.1736,-88.25983,,,
,,42.867704,-85.565109,,,,,,44.497541,-88.032443,,,
,,42.867704,-85.565109,,,,,,45.185565,-93.129272,,,
,,42.867704,-85.565109,,,,,,44.818216,-92.92861,,,
,,42.867704,-85.565109,,,,,,45.182366,-92.945218,,,
,,42.867704,-85.565109,,,,,,44.951483,-93.090649,,,
,,42.867704,-85.565109,,,,,,44.980614,-93.177122,,,
,,42.867704,-85.565109,,,,,,45.013895,-93.157071,,,
,,42.867704,-85.565109,,,,,,44.847155,-93.153453,,,
,,42.867704,-85.565109,,,,,,44.804906,-93.196769,,,
,,42.867704,-85.565109,,,,,,44.731909,-93.21772,,,
,,42.867704,-85.565109,,,,,,45.282482,-93.418574,,,
,,42.867704,-85.565109,,,,,,45.237661,-93.272428,,,
,,42.867704,-85.565109,,,,,,44.853364,-93.572584,,,
,,42.867704,-85.565109,,,,,,44.778472,-93.272269,,,
,,42.867704,-85.565109,,,,,,45.073663,-93.568735,,,
,,42.867704,-85.565109,,,,,,44.850563,-93.440429,,,
,,42.867704,-85.565109,,,,,,44.875565,-94.266332,,,
,,42.867704,-85.565109,,,,,,44.682763,-93.464428,,,
,,42.867704,-85.565109,,,,,,45.168896,-93.574586,,,
,,42.867704,-85.565109,,,,,,44.936862,-93.630286,,,
,,42.867704,-85.565109,,,,,,45.025115,-93.298876,,,
,,42.867704,-85.565109,,,,,,44.835969,-93.277176,,,
,,42.867704,-85.565109,,,,,,44.842664,-93.236286,,,
,,42.867704,-85.565109,,,,,,44.955014,-93.382928,,,
,,42.867704,-85.565109,,,,,,44.999964,-93.390979,,,
,,42.867704,-85.565109,,,,,,44.874414,-93.375277,,,
,,42.867704,-85.565109,,,,,,45.005804,-93.419323,,,
,,42.867704,-85.565109,,,,,,45.04674,-93.431047,,,
,,42.867704,-85.565109,,,,,,45.003335,-93.487482,,,
,,42.867704,-85.565109,,,,,,46.72417,-92.46389,,,
,,42.867704,-85.565109,,,,,,44.045362,-92.910808,,,
,,42.867704,-85.565109,,,,,,44.460429,-95.785872,,,
,,42.867704,-85.565109,,,,,,47.067057,-94.489824,,,
,,42.867704,-85.565109,,,,,,46.842028,-96.735563,,,
,,42.867704,-85.565109,,,,,,47.571964,-94.801272,,,
,,42.867704,-85.565109,,,,,,42.76399,-96.676742,,,
,,42.867704,-85.565109,,,,,,43.589218,-96.685294,,,
,,42.867704,-85.565109,,,,,,44.343326,-100.635312,,,
,,42.867704,-85.565109,,,,,,44.048039,-103.176287,,,
,,42.867704,-85.565109,,,,,,48.334038,-101.307238,,,
,,42.867704,-85.565109,,,,,,45.686966,-108.387392,,,
,,42.867704,-85.565109,,,,,,45.790379,-108.588144,,,
,,42.867704,-85.565109,,,,,,42.451419,-88.075733,,,
,,42.867704,-85.565109,,,,,,42.11278,-87.979542,,,
,,42.867704,-85.565109,,,,,,42.00865,-87.99736,,,
,,42.867704,-85.565109,,,,,,42.074226,-88.026871,,,
,,42.867704,-85.565109,,,,,,42.20086,-88.21453,,,
,,42.867704,-85.565109,,,,,,42.216543,-88.076942,,,
,,42.867704,-85.565109,,,,,,42.062377,-87.931797,,,
,,42.867704,-85.565109,,,,,,42.231183,-87.962973,,,
,,42.867704,-85.565109,,,,,,42.120176,-87.838815,,,
,,42.867704,-85.565109,,,,,,42.037228,-87.843714,,,
,,42.867704,-85.565109,,,,,,42.131462,-88.026329,,,
,,42.867704,-85.565109,,,,,,42.180411,-87.960771,,,
,,42.867704,-85.565109,,,,,,42.320271,-88.462832,,,
,,42.867704,-85.565109,,,,,,42.106199,-88.304394,,,
,,42.867704,-85.565109,,,,,,42.040644,-88.311296,,,
,,42.867704,-85.565109,,,,,,41.88353,-87.946413,,,
,,42.867704,-85.565109,,,,,,41.869829,-88.003864,,,
,,42.867704,-85.565109,,,,,,41.97985,-88.089628,,,
,,42.867704,-85.565109,,,,,,42.051556,-88.055522,,,
,,42.867704,-85.565109,,,,,,41.875379,-87.97643,,,
,,42.867704,-85.565109,,,,,,41.96336,-87.97896,,,
,,42.867704,-85.565109,,,,,,41.54281,-87.68477,,,
,,42.867704,-85.565109,,,,,,41.7006,-88.075006,,,
,,42.867704,-85.565109,,,,,,41.52614,-87.88922,,,
,,42.867704,-85.565109,,,,,,41.601621,-87.889096,,,
,,42.867704,-85.565109,,,,,,41.58531,-87.84311,,,
,,42.867704,-85.565109,,,,,,41.792569,-88.25964,,,
,,42.867704,-85.565109,,,,,,41.796279,-88.012267,,,
,,42.867704,-85.565109,,,,,,41.73058,-88.3459,,,
,,42.867704,-85.565109,,,,,,41.759029,-88.152381,,,
,,42.867704,-85.565109,,,,,,41.807369,-88.335182,,,
,,42.867704,-85.565109,,,,,,41.737929,-88.112714,,,
,,42.867704,-85.565109,,,,,,41.88531,-87.62213,,,
,,42.867704,-85.565109,,,,,,41.878095,-87.628461,,,
,,42.867704,-85.565109,,,,,,41.867567,-87.617228,,,
,,42.867704,-85.565109,,,,,,41.874932,-87.651596,,,
,,42.867704,-85.565109,,,,,,41.88032,-87.687749,,,
,,42.867704,-85.565109,,,,,,41.922714,-87.649578,,,
,,42.867704,-85.565109,,,,,,41.99111,-87.663076,,,
,,42.867704,-85.565109,,,,,,41.883026,-87.644098,,,
,,42.867704,-85.565109,,,,,,41.482387,-90.493492,,,
,,42.867704,-85.565109,,,,,,41.34559,-88.84258,,,
,,42.867704,-85.565109,,,,,,40.674568,-89.608587,,,
,,42.867704,-85.565109,,,,,,40.705729,-89.653624,,,
,,42.867704,-85.565109,,,,,,40.464875,-88.999234,,,
,,42.867704,-85.565109,,,,,,40.477735,-88.954174,,,
,,42.867704,-85.565109,,,,,,38.841819,-89.877841,,,
,,42.867704,-85.565109,,,,,,38.571835,-89.89568,,,
,,42.867704,-85.565109,,,,,,39.844096,-88.952216,,,
,,42.867704,-85.565109,,,,,,39.749457,-89.606017,,,
,,42.867704,-85.565109,,,,,,37.782223,-89.396839,,,
,,42.867704,-85.565109,,,,,,38.637002,-90.650024,,,
,,42.867704,-85.565109,,,,,,38.649052,-90.535804,,,
,,42.867704,-85.565109,,,,,,38.723951,-90.447418,,,
,,42.867704,-85.565109,,,,,,38.631501,-90.19231,,,
,,42.867704,-85.565109,,,,,,38.645901,-90.326365,,,
,,42.867704,-85.565109,,,,,,38.547552,-90.324115,,,
,,42.867704,-85.565109,,,,,,39.105054,-94.571182,,,
,,42.867704,-85.565109,,,,,,38.952273,-94.596233,,,
,,42.867704,-85.565109,,,,,,39.165103,-94.525581,,,
,,42.867704,-85.565109,,,,,,38.854895,-94.556782,,,
,,42.867704,-85.565109,,,,,,38.57416,-92.277944,,,
,,42.867704,-85.565109,,,,,,39.425513,-92.428348,,,
,,42.867704,-85.565109,,,,,,38.81799,-94.656698,,,
,,42.867704,-85.565109,,,,,,38.961334,-94.822249,,,
,,42.867704,-85.565109,,,,,,38.376302,-97.670184,,,
,,42.867704,-85.565109,,,,,,38.878202,-99.334803,,,
,,42.867704,-85.565109,,,,,,41.205998,-96.193498,,,
,,42.867704,-85.565109,,,,,,41.207498,-96.114696,,,
,,42.867704,-85.565109,,,,,,42.71634,-102.46359,,,
,,42.867704,-85.565109,,,,,,41.922838,-103.622904,,,
,,42.867704,-85.565109,,,,,,29.984643,-90.161821,,,
,,42.867704,-85.565109,,,,,,30.008003,-90.176491,,,
,,42.867704,-85.565109,,,,,,32.468765,-93.806291,,,
,,42.867704,-85.565109,,,,,,31.197019,-92.37022,,,
,,42.867704,-85.565109,,,,,,35.081581,-92.459422,,,
,,42.867704,-85.565109,,,,,,36.295086,-93.092861,,,
,,42.867704,-85.565109,,,,,,35.618788,-97.484375,,,
,,42.867704,-85.565109,,,,,,35.475209,-97.518916,,,
,,42.867704,-85.565109,,,,,,35.587155,-97.568418,,,
,,42.867704,-85.565109,,,,,,35.93345,-95.877617,,,
,,42.867704,-85.565109,,,,,,36.017296,-95.93902,,,
,,42.867704,-85.565109,,,,,,32.96179,-96.82917,,,
,,42.867704,-85.565109,,,,,,33.089587,-96.607767,,,
,,42.867704,-85.565109,,,,,,32.962473,-96.89817,,,
,,42.867704,-85.565109,,,,,,33.050164,-96.87454,,,
,,42.867704,-85.565109,,,,,,33.146336,-96.856347,,,
,,42.867704,-85.565109,,,,,,33.157083,-96.772929,,,
,,42.867704,-85.565109,,,,,,32.885259,-96.942108,,,
,,42.867704,-85.565109,,,,,,33.013546,-97.00016,,,
,,42.867704,-85.565109,,,,,,33.17679,-96.958293,,,
,,42.867704,-85.565109,,,,,,33.031561,-96.673164,,,
,,42.867704,-85.565109,,,,,,33.021793,-96.615482,,,
,,42.867704,-85.565109,,,,,,32.758408,-96.301323,,,
,,42.867704,-85.565109,,,,,,32.76313,-96.798372,,,
,,42.867704,-85.565109,,,,,,32.811847,-96.812903,,,
,,42.867704,-85.565109,,,,,,32.902679,-96.793393,,,
,,42.867704,-85.565109,,,,,,32.923189,-96.891722,,,
,,42.867704,-85.565109,,,,,,32.832614,-96.849082,,,
,,42.867704,-85.565109,,,,,,32.767268,-96.777626,,,
,,42.867704,-85.565109,,,,,,32.793328,-96.773179,,,
,,42.867704,-85.565109,,,,,,32.813576,-96.878036,,,
,,42.867704,-85.565109,,,,,,32.969699,-96.797334,,,
,,42.867704,-85.565109,,,,,,33.323709,-96.524804,,,
,,42.867704,-85.565109,,,,,,32.932843,-97.080802,,,
,,42.867704,-85.565109,,,,,,32.794671,-97.297494,,,
,,42.867704,-85.565109,,,,,,32.743094,-97.426847,,,
,,42.867704,-85.565109,,,,,,32.801252,-97.195241,,,
,,42.867704,-85.565109,,,,,,33.009335,-97.22672,,,
,,42.867704,-85.565109,,,,,,33.65622,-96.90695,,,
,,42.867704,-85.565109,,,,,,31.539194,-97.265089,,,
,,42.867704,-85.565109,,,,,,29.740079,-95.446409,,,
,,42.867704,-85.565109,,,,,,29.701847,-95.534537,,,
,,42.867704,-85.565109,,,,,,29.874575,-95.527099,,,
,,42.867704,-85.565109,,,,,,29.8586,-95.580768,,,
,,42.867704,-85.565109,,,,,,29.812687,-95.583634,,,
,,42.867704,-85.565109,,,,,,30.007063,-95.488362,,,
,,42.867704,-85.565109,,,,,,29.909215,-95.651234,,,
,,42.867704,-85.565109,,,,,,30.046777,-95.221022,,,
,,42.867704,-85.565109,,,,,,30.233328,-95.550188,,,
,,42.867704,-85.565109,,,,,,30.465662,-95.729888,,,
,,42.867704,-85.565109,,,,,,30.061727,-95.681504,,,
,,42.867704,-85.565109,,,,,,29.93433,-95.74763,,,
,,42.867704,-85.565109,,,,,,29.529062,-95.530597,,,
,,42.867704,-85.565109,,,,,,29.310535,-94.775768,,,
,,42.867704,-85.565109,,,,,,30.661252,-96.322612,,,
,,42.867704,-85.565109,,,,,,28.863912,-96.504071,,,
,,42.867704,-85.565109,,,,,,27.556714,-99.475079,,,
,,42.867704,-85.565109,,,,,,29.696878,-98.070726,,,
,,42.867704,-85.565109,,,,,,29.538074,-98.415198,,,
,,42.867704,-85.565109,,,,,,26.162344,-98.2487,,,
,,42.867704,-85.565109,,,,,,30.165463,-98.044468,,,
,,42.867704,-85.565109,,,,,,30.706406,-97.727671,,,
,,42.867704,-85.565109,,,,,,30.442737,-97.597055,,,
,,42.867704,-85.565109,,,,,,30.543356,-97.64559,,,
,,42.867704,-85.565109,,,,,,30.264115,-97.713581,,,
,,42.867704,-85.565109,,,,,,30.452151,-97.694784,,,
,,42.867704,-85.565109,,,,,,30.376821,-97.889237,,,
,,42.867704,-85.565109,,,,,,30.2971,-97.818113,,,
,,42.867704,-85.565109,,,,,,30.383637,-97.708233,,,
,,42.867704,-85.565109,,,,,,30.395586,-97.750611,,,
,,42.867704,-85.565109,,,,,,33.492483,-101.983125,,,
,,42.867704,-85.565109,,,,,,39.794822,-105.105292,,,
,,42.867704,-85.565109,,,,,,39.87529,-105.034487,,,
,,42.867704,-85.565109,,,,,,39.581238,-104.862194,,,
,,42.867704,-85.565109,,,,,,39.544307,-105.153074,,,
,,42.867704,-85.565109,,,,,,39.489472,-104.844731,,,
,,42.867704,-85.565109,,,,,,39.720236,-104.968759,,,
,,42.867704,-85.565109,,,,,,39.683582,-105.156647,,,
,,42.867704,-85.565109,,,,,,40.049468,-105.201421,,,
,,42.867704,-85.565109,,,,,,38.965298,-104.755956,,,
,,42.867704,-85.565109,,,,,,38.904817,-104.70124,,,
,,42.867704,-85.565109,,,,,,39.029795,-108.434062,,,
,,42.867704,-85.565109,,,,,,39.149614,-108.685164,,,
,,42.867704,-85.565109,,,,,,42.935728,-112.46793,,,
,,42.867704,-85.565109,,,,,,40.506148,-111.869671,,,
,,42.867704,-85.565109,,,,,,40.39162,-111.85077,,,
,,42.867704,-85.565109,,,,,,40.652531,-111.501916,,,
,,42.867704,-85.565109,,,,,,40.554098,-111.953891,,,
,,42.867704,-85.565109,,,,,,40.297153,-111.670519,,,
,,42.867704,-85.565109,,,,,,40.656796,-111.890414,,,
,,42.867704,-85.565109,,,,,,40.714496,-111.893118,,,
,,42.867704,-85.565109,,,,,,40.650407,-112.005421,,,
,,42.867704,-85.565109,,,,,,40.622557,-111.777749,,,
,,42.867704,-85.565109,,,,,,40.668068,-111.908297,,,
,,42.867704,-85.565109,,,,,,41.717722,-111.836493,,,
,,42.867704,-85.565109,,,,,,37.185679,-113.609837,,,
,,42.867704,-85.565109,,,,,,33.451567,-112.069886,,,
,,42.867704,-85.565109,,,,,,33.397131,-111.787678,,,
,,42.867704,-85.565109,,,,,,33.470724,-111.718829,,,
,,42.867704,-85.565109,,,,,,33.325991,-111.824367,,,
,,42.867704,-85.565109,,,,,,33.534451,-111.887354,,,
,,42.867704,-85.565109,,,,,,33.615485,-111.952235,,,
,,42.867704,-85.565109,,,,,,33.432844,-111.927219,,,
,,42.867704,-85.565109,,,,,,33.396736,-111.929253,,,
,,42.867704,-85.565109,,,,,,33.343546,-111.914127,,,
,,42.867704,-85.565109,,,,,,33.531968,-112.22343,,,
,,42.867704,-85.565109,,,,,,33.37032,-112.58378,,,
,,42.867704,-85.565109,,,,,,33.49337,-112.35794,,,
,,42.867704,-85.565109,,,,,,36.061711,-115.058058,,,
,,42.867704,-85.565109,,,,,,36.258282,-115.10647,,,
,,42.867704,-85.565109,,,,,,36.151355,-115.10869,,,
,,42.867704,-85.565109,,,,,,36.131662,-115.168382,,,
,,42.867704,-85.565109,,,,,,36.03468,-115.211674,,,
,,42.867704,-85.565109,,,,,,36.142369,-115.224185,,,
,,42.867704,-85.565109,,,,,,41.97402,-117.60982,,,
,,42.867704,-85.565109,,,,,,39.008718,-119.729731,,,
,,42.867704,-85.565109,,,,,,39.080415,-119.228631,,,
,,42.867704,-85.565109,,,,,,34.00709,-118.258681,,,
,,42.867704,-85.565109,,,,,,34.043146,-118.251746,,,
,,42.867704,-85.565109,,,,,,34.029036,-118.23787,,,
,,42.867704,-85.565109,,,,,,34.127194,-118.295647,,,
,,42.867704,-85.565109,,,,,,33.990863,-118.153153,,,
,,42.867704,-85.565109,,,,,,33.998214,-118.394059,,,
,,42.867704,-85.565109,,,,,,34.019323,-118.391902,,,
,,42.867704,-85.565109,,,,,,33.914775,-118.348083,,,
,,42.867704,-85.565109,,,,,,33.77085,-118.37868,,,
,,42.867704,-85.565109,,,,,,33.830006,-118.387124,,,
,,42.867704,-85.565109,,,,,,33.835665,-118.303805,,,
,,42.867704,-85.565109,,,,,,33.840399,-118.353714,,,
,,42.867704,-85.565109,,,,,,34.004311,-118.0441,,,
,,42.867704,-85.565109,,,,,,33.906763,-118.076549,,,
,,42.867704,-85.565109,,,,,,34.165383,-118.123752,,,
,,42.867704,-85.565109,,,,,,34.198292,-118.600914,,,
,,42.867704,-85.565109,,,,,,34.294142,-118.603883,,,
,,42.867704,-85.565109,,,,,,34.175921,-118.905874,,,
,,42.867704,-85.565109,,,,,,34.194756,-118.823177,,,
,,42.867704,-85.565109,,,,,,34.153733,-118.593408,,,
,,42.867704,-85.565109,,,,,,34.178068,-118.615714,,,
,,42.867704,-85.565109,,,,,,34.084747,-117.886844,,,
,,42.867704,-85.565109,,,,,,34.10097,-117.57882,,,
,,42.867704,-85.565109,,,,,,33.976114,-117.981631,,,
,,42.867704,-85.565109,,,,,,34.044416,-117.985366,,,
,,42.867704,-85.565109,,,,,,34.10084,-117.76784,,,
,,42.867704,-85.565109,,,,,,34.052922,-118.143465,,,
,,42.867704,-85.565109,,,,,,34.105281,-117.662035,,,
,,42.867704,-85.565109,,,,,,34.018354,-117.85492,,,
,,42.867704,-85.565109,,,,,,32.615983,-117.034012,,,
,,42.867704,-85.565109,,,,,,33.170778,-117.158674,,,
,,42.867704,-85.565109,,,,,,32.746085,-117.170517,,,
,,42.867704,-85.565109,,,,,,32.90391,-117.207828,,,
,,42.867704,-85.565109,,,,,,32.899613,-117.144916,,,
,,42.867704,-85.565109,,,,,,32.995484,-117.07483,,,
,,42.867704,-85.565109,,,,,,32.945791,-117.214366,,,
,,42.867704,-85.565109,,,,,,32.557011,-117.006117,,,
,,42.867704,-85.565109,,,,,,34.571446,-117.133076,,,
,,42.867704,-85.565109,,,,,,34.147718,-117.464506,,,
,,42.867704,-85.565109,,,,,,33.882579,-117.442303,,,
,,42.867704,-85.565109,,,,,,33.701121,-117.817338,,,
,,42.867704,-85.565109,,,,,,33.68641,-117.66088,,,
,,42.867704,-85.565109,,,,,,33.65844,-117.826009,,,
,,42.867704,-85.565109,,,,,,33.685319,-117.827913,,,
,,42.867704,-85.565109,,,,,,33.641579,-117.73269,,,
,,42.867704,-85.565109,,,,,,33.712629,-117.751372,,,
,,42.867704,-85.565109,,,,,,33.678399,-117.911715,,,
,,42.867704,-85.565109,,,,,,33.64079,-117.693074,,,
,,42.867704,-85.565109,,,,,,33.723228,-118.008692,,,
,,42.867704,-85.565109,,,,,,33.67901,-118.014603,,,
,,42.867704,-85.565109,,,,,,33.637771,-117.875189,,,
,,42.867704,-85.565109,,,,,,33.459745,-117.625076,,,
,,42.867704,-85.565109,,,,,,33.532817,-117.710262,,,
,,42.867704,-85.565109,,,,,,33.75245,-117.993904,,,
,,42.867704,-85.565109,,,,,,33.57086,-117.63561,,,
,,42.867704,-85.565109,,,,,,33.747615,-117.906761,,,
,,42.867704,-85.565109,,,,,,33.707568,-117.845746,,,
,,42.867704,-85.565109,,,,,,33.73401,-117.819157,,,
,,42.867704,-85.565109,,,,,,33.818251,-117.974997,,,
,,42.867704,-85.565109,,,,,,33.848733,-117.788357,,,
,,42.867704,-85.565109,,,,,,33.879309,-117.961743,,,
,,42.867704,-85.565109,,,,,,33.787165,-117.931889,,,
,,42.867704,-85.565109,,,,,,33.808485,-117.791041,,,
,,42.867704,-85.565109,,,,,,33.918043,-117.617809,,,
,,42.867704,-85.565109,,,,,,34.204429,-118.974355,,,
,,42.867704,-85.565109,,,,,,34.421897,-119.707135,,,
,,42.867704,-85.565109,,,,,,34.438786,-119.678826,,,
,,42.867704,-85.565109,,,,,,34.508099,-119.868622,,,
,,42.867704,-85.565109,,,,,,34.432896,-119.837072,,,
,,42.867704,-85.565109,,,,,,34.449656,-119.761971,,,
,,42.867704,-85.565109,,,,,,34.503802,-120.038806,,,
,,42.867704,-85.565109,,,,,,34.420831,-119.69819,,,
,,42.867704,-85.565109,,,,,,35.67801,-119.22927,,,
,,42.867704,-85.565109,,,,,,36.799054,-119.801608,,,
,,42.867704,-85.565109,,,,,,37.598385,-122.400083,,,
,,42.867704,-85.565109,,,,,,37.421865,-122.070895,,,
,,42.867704,-85.565109,,,,,,37.53256,-122.247806,,,
,,42.867704,-85.565109,,,,,,37.496461,-122.272556,,,
,,42.867704,-85.565109,,,,,,37.657443,-122.423483,,,
,,42.867704,-85.565109,,,,,,37.412402,-122.015605,,,
,,42.867704,-85.565109,,,,,,37.775678,-122.412131,,,
,,42.867704,-85.565109,,,,,,37.790728,-122.401732,,,
,,42.867704,-85.565109,,,,,,37.789595,-122.395631,,,
,,42.867704,-85.565109,,,,,,37.748932,-122.416281,,,
,,42.867704,-85.565109,,,,,,37.799367,-122.398407,,,
,,42.867704,-85.565109,,,,,,37.374707,-122.181697,,,
,,42.867704,-85.565109,,,,,,37.735088,-122.243067,,,
,,42.867704,-85.565109,,,,,,37.85638,-122.0038,,,
,,42.867704,-85.565109,,,,,,38.04936,-122.15858,,,
,,42.867704,-85.565109,,,,,,37.509453,-121.95832,,,
,,42.867704,-85.565109,,,,,,37.520339,-121.912568,,,
,,42.867704,-85.565109,,,,,,37.673946,-122.08482,,,
,,42.867704,-85.565109,,,,,,37.613883,-122.061673,,,
,,42.867704,-85.565109,,,,,,37.750502,-121.749055,,,
,,42.867704,-85.565109,,,,,,37.534102,-122.025352,,,
,,42.867704,-85.565109,,,,,,37.646081,-121.862128,,,
,,42.867704,-85.565109,,,,,,37.714402,-121.906329,,,
,,42.867704,-85.565109,,,,,,37.688244,-121.898741,,,
,,42.867704,-85.565109,,,,,,37.886325,-122.562937,,,
,,42.867704,-85.565109,,,,,,36.864154,-121.647608,,,
,,42.867704,-85.565109,,,,,,37.278563,-121.955101,,,
,,42.867704,-85.565109,,,,,,37.30661,-122.080628,,,
,,42.867704,-85.565109,,,,,,37.351158,-121.952295,,,
,,42.867704,-85.565109,,,,,,37.348651,-121.984376,,,
,,42.867704,-85.565109,,,,,,37.267947,-121.800001,,,
,,42.867704,-85.565109,,,,,,37.326803,-121.916765,,,
,,42.867704,-85.565109,,,,,,37.388389,-121.886316,,,
,,42.867704,-85.565109,,,,,,37.424655,-121.74841,,,
,,42.867704,-85.565109,,,,,,37.42765,-121.945416,,,
